model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.4127490520477295,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.4127330780029297,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.4126555025577545,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.4126394987106323,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4125491678714752,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.40847277641296387,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.40829235315322876,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.4044871926307678,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.40432584285736084,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.398122638463974,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.398122638463974,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.3900509178638458,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.3900509178638458,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.3880084156990051,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.3880084156990051,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.38603368401527405,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.38603368401527405,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.38603368401527405,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.38603368401527405,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.350987046957016,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.3506777882575989,29,21,5,136,0.8529411764705882,0.8662420382165605
