n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
300,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.25663816928863525,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.24996423721313477,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.24708113074302673,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.22952987253665924,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,1.0,0.22933073341846466,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.22136934101581573,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.9,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.22001083195209503,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.39190346002578735,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.38096144795417786,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.3765852451324463,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.3715582489967346,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.5,0.37052902579307556,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.5,0.369290292263031,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.3665166199207306,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.3634546101093292,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.3619177043437958,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.36051177978515625,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.35723283886909485,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.3567826449871063,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.35438111424446106,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.5,0.3498169183731079,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.3497849404811859,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.34688714146614075,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.3459246754646301,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.3444474935531616,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,0.5,0.3403349220752716,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.3394058644771576,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.33933815360069275,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.3386385142803192,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.5,0.33735984563827515,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.0,0.3373368978500366,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.33542996644973755,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.3353015184402466,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.5,0.33516013622283936,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.33502519130706787,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.3317664861679077,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.3316437900066376,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.3303073048591614,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.3287062644958496,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,1.0,0.32592105865478516,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.32590392231941223,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.32443293929100037,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.3231527507305145,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.32179293036460876,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.3206705152988434,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.3191518485546112,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,5.0,0.0,0.0,1.0,0.3175021708011627,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.31585580110549927,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.314750611782074,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.31352728605270386,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,5.0,0.0,0.0,0.0,0.3126746118068695,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.31096720695495605,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.3088027536869049,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.30796805024147034,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.30534490942955017,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.30471548438072205,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,0.5,0.304405152797699,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.3038995563983917,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,6.0,0.0,0.0,0.5,0.30298885703086853,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.30273690819740295,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.30030521750450134,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.5,0.2989719808101654,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.0,0.2982526123523712,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.29577234387397766,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.29493650794029236,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.2948460578918457,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.2941296100616455,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,5.0,0.0,0.0,1.0,0.29364830255508423,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.2919713258743286,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.29020458459854126,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.2887166738510132,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,0.5,0.28868648409843445,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.28795671463012695,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.2877923846244812,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.2871500849723816,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.8,4.0,0.0,6.0,0.0,0.0,0.5,0.2865425944328308,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.28559327125549316,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.2854987382888794,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.28505033254623413,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,0.5,0.28493449091911316,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.0,0.2817934453487396,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.27840444445610046,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.2730647027492523,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.27255794405937195,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.9,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.2711579203605652,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.2707480788230896,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.27074551582336426,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.0,0.26957184076309204,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.5,0.26850107312202454,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.2642265260219574,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.26415762305259705,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,1.0,0.26397907733917236,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,1.0,0.2636224627494812,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.26297444105148315,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,6.0,0.9,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.260917991399765,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,0.5,0.2599464952945709,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.25734835863113403,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,0.5,0.25539785623550415,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,6.0,0.9,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.2551765441894531,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.2530100643634796,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.0,0.252064973115921,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.2517773509025574,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,1.0,0.2472219318151474,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.24627751111984253,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.24244777858257294,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.2398136407136917,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.23690512776374817,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.0,0.23665517568588257,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.23466140031814575,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,1.0,0.23236343264579773,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.5,0.23138639330863953,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.23105274140834808,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.9,0.7,2.0,0.0,5.0,0.0,0.0,0.0,0.22770510613918304,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.2274266481399536,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.0,0.22486454248428345,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.0,0.22380617260932922,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.22300823032855988,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.22132761776447296,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.21981282532215118,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.21844744682312012,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.9,0.7,2.0,0.0,5.0,0.0,0.0,0.0,0.21646317839622498,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.0,0.2164027839899063,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.2137414962053299,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.0,0.2035437375307083,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.38446852564811707,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.38107872009277344,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.37549373507499695,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.3734472095966339,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.3685608208179474,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.3682081401348114,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.3679991066455841,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.5,0.36310264468193054,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.35970449447631836,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.3569221794605255,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.3556162714958191,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
