model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.11722542345523834,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.11719765514135361,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.11624851077795029,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.11624851077795029,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.1152203306555748,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.11475586891174316,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.1136050745844841,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.11123613268136978,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.10849412530660629,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.10146193206310272,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.0887976810336113,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.08230996876955032,32,45,2,112,0.9411764705882353,0.7133757961783439
catboost,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,200,3,0.03,1.0,0.06698739425724408,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.1538461446762085,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.1538461446762085,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.1428946554660797,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.1428946554660797,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.1411742866039276,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.1411742866039276,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.13927944004535675,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.13927944004535675,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.13800688087940216,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.13800688087940216,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.13317999243736267,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.13317999243736267,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.12964875996112823,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.12764595448970795,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.12764595448970795,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.1273335963487625,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.12548229098320007,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.12392277270555496,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.12252707034349442,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.1202046275138855,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.11619294434785843,32,46,2,111,0.9411764705882353,0.7070063694267515
