model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,1.0,0.2,0.264371782541275,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.9,6.0,0.0,0.264102041721344,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.9,6.0,0.0,0.264102041721344,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.9,6.0,0.2,0.2638717293739319,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.9,6.0,0.2,0.2638717293739319,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,6.0,0.0,0.26372259855270386,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,6.0,0.0,0.26372259855270386,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,1.0,0.0,0.262653112411499,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,1.0,0.2,0.262653112411499,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,1.0,0.0,0.26129376888275146,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.8,6.0,0.0,0.2599475681781769,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.8,6.0,0.0,0.2599475681781769,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,6.0,0.2,0.25986984372138977,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,6.0,0.2,0.25986984372138977,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,1.0,0.2,0.2595726549625397,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.8,6.0,0.0,0.2595103681087494,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.8,6.0,0.0,0.2595103681087494,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.8,6.0,0.2,0.25942859053611755,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.8,6.0,0.2,0.25942859053611755,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.8,6.0,0.2,0.2594033479690552,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.8,6.0,0.2,0.2594033479690552,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,3.0,0.2,0.25932198762893677,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,3.0,0.2,0.25932198762893677,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,3.0,0.2,0.2593187689781189,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,1.0,0.2,0.25883984565734863,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,3.0,0.0,0.2585774064064026,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,1.0,0.0,0.2583935856819153,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,3.0,0.0,0.2580648362636566,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,3.0,0.0,0.2577105164527893,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,3.0,0.2,0.25734496116638184,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,6.0,0.0,0.25682759284973145,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,6.0,0.0,0.2565864026546478,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,1.0,0.0,0.25638699531555176,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,1.0,0.2,0.25638699531555176,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,1.0,0.0,0.25561973452568054,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.9,6.0,0.2,0.2547631561756134,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.9,6.0,0.2,0.2547631561756134,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,1.0,0.2,0.2546159029006958,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,1.0,0.0,0.2541426718235016,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,1.0,0.2,0.25335952639579773,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,3.0,0.2,0.25269195437431335,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,3.0,0.0,0.2526792585849762,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,3.0,0.0,0.25249621272087097,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,6.0,0.2,0.25246697664260864,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,3.0,0.2,0.2520906925201416,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,6.0,0.2,0.2520849406719208,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,3.0,0.0,0.2517004609107971,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,3.0,0.0,0.25167152285575867,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,3.0,0.2,0.25119927525520325,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,3.0,0.2,0.251097708940506,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,1.0,0.0,0.2510088086128235,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,3.0,0.2,0.25085291266441345,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,1.0,0.0,0.25072333216667175,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,1.0,0.2,0.25072333216667175,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,1.0,0.2,0.24988852441310883,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,3.0,0.0,0.24958236515522003,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.9,6.0,0.0,0.2494223415851593,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.9,6.0,0.0,0.2494223415851593,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,3.0,0.2,0.2491205334663391,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,3.0,0.0,0.2488386034965515,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,3.0,0.2,0.24849556386470795,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,3.0,0.2,0.24810175597667694,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,1.0,0.0,0.24805133044719696,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,1.0,0.2,0.24800938367843628,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,1.0,0.2,0.24800938367843628,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,3.0,0.0,0.24754153192043304,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,1.0,0.2,0.2468203753232956,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,3.0,0.0,0.24656431376934052,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,3.0,0.0,0.24650028347969055,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,1.0,0.2,0.24588598310947418,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,3.0,0.0,0.24580705165863037,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,3.0,0.0,0.2454320341348648,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,3.0,0.2,0.24522638320922852,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.0,0.244844451546669,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,3.0,0.0,0.24473664164543152,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,3.0,0.2,0.24457387626171112,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,3.0,0.2,0.24450452625751495,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,3.0,0.2,0.24403364956378937,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,3.0,0.0,0.24252763390541077,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,6.0,0.0,0.2413872331380844,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,3.0,0.2,0.2405138611793518,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.0,0.24047572910785675,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,3.0,0.2,0.24038971960544586,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,3.0,0.2,0.2403768002986908,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,6.0,0.2,0.24022090435028076,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,3.0,0.0,0.24015949666500092,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.2,0.2400076687335968,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.2,0.23996521532535553,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,6.0,0.0,0.23990263044834137,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,3.0,0.0,0.23971037566661835,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,3.0,0.2,0.23958098888397217,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,3.0,0.2,0.23941326141357422,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,3.0,0.2,0.23878568410873413,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,6.0,0.2,0.23780004680156708,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,1.0,0.0,0.23706592619419098,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,1.0,0.0,0.23706592619419098,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.9,3.0,0.2,0.23642109334468842,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,3.0,0.0,0.23622870445251465,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.9,3.0,0.0,0.23592020571231842,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,3.0,0.2,0.23585042357444763,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,6.0,0.0,0.23583219945430756,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,6.0,0.2,0.23566651344299316,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,3.0,0.0,0.2354935258626938,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.9,6.0,0.0,0.23535162210464478,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,6.0,0.0,0.235090434551239,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,6.0,0.2,0.23494932055473328,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,3.0,0.0,0.23473604023456573,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.9,6.0,0.0,0.2345534712076187,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,1.0,0.2,0.23426604270935059,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,1.0,0.2,0.23426604270935059,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,3.0,0.2,0.2339579164981842,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.8,3.0,0.0,0.23377682268619537,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.8,3.0,0.0,0.23377682268619537,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,3.0,0.0,0.23308877646923065,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,3.0,0.0,0.2329888790845871,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,3.0,0.2,0.23293492197990417,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,1.0,0.0,0.23189057409763336,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,1.0,0.0,0.23189057409763336,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.2,0.23168879747390747,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,1.0,0.2,0.23168879747390747,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,6.0,0.2,0.2310076802968979,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.9,6.0,0.2,0.23096764087677002,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,6.0,0.0,0.23091308772563934,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,6.0,0.0,0.2307252287864685,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.8,6.0,0.0,0.23065748810768127,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,6.0,0.0,0.23022139072418213,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.8,3.0,0.2,0.23020076751708984,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.8,3.0,0.2,0.23020076751708984,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,6.0,0.2,0.23001518845558167,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,1.0,0.2,0.2298225313425064,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,1.0,0.2,0.2298225313425064,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,6.0,0.2,0.229569673538208,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.0,0.2292945683002472,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,1.0,0.0,0.2292945683002472,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.8,6.0,0.2,0.2281208038330078,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,6.0,0.2,0.22785139083862305,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.9,6.0,0.2,0.227713942527771,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.9,6.0,0.2,0.22711271047592163,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,1.0,0.0,0.2264624834060669,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,1.0,0.0,0.2264624834060669,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,1.0,0.2,0.225282222032547,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,1.0,0.2,0.225282222032547,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,1.0,0.0,0.22382226586341858,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,1.0,0.0,0.22374996542930603,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,1.0,0.0,0.22374996542930603,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.9,6.0,0.0,0.22274520993232727,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,6.0,0.0,0.2225373536348343,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.9,1.0,0.2,0.2208251804113388,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.9,1.0,0.2,0.2208251804113388,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.8,3.0,0.2,0.22037462890148163,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.8,3.0,0.2,0.22037462890148163,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,3.0,0.0,0.2188750058412552,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,3.0,0.0,0.2188750058412552,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.9,1.0,0.0,0.21843791007995605,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.9,1.0,0.0,0.21843791007995605,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,1.0,0.2,0.217996746301651,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,1.0,0.2,0.217996746301651,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,1.0,0.0,0.21573005616664886,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.8,3.0,0.2,0.21286433935165405,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.8,3.0,0.2,0.21286433935165405,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,1.0,0.2,0.21173258125782013,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,1.0,0.2,0.21150316298007965,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,1.0,0.2,0.21076662838459015,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,1.0,0.2,0.21076662838459015,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,1.0,0.0,0.20873454213142395,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,1.0,0.0,0.20873454213142395,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,1.0,0.0,0.20767204463481903,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,1.0,0.0,0.20726241171360016,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,1.0,0.0,0.20726241171360016,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,2.0,0.85,0.9,6.0,0.0,0.20632505416870117,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,2.0,0.85,0.9,6.0,0.0,0.20632505416870117,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.8,3.0,0.0,0.20559857785701752,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.8,3.0,0.0,0.20559857785701752,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,2.0,0.9,0.9,6.0,0.2,0.2053423523902893,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,2.0,0.9,0.9,6.0,0.2,0.2053423523902893,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,1.0,0.0,0.205266073346138,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,1.0,0.2,0.2051226645708084,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,1.0,0.2,0.2051226645708084,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,1.0,0.0,0.20374150574207306,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,1.0,0.0,0.20238105952739716,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.9,3.0,0.0,0.20230574905872345,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.9,3.0,0.0,0.20230574905872345,30,33,4,124,0.8823529411764706,0.7898089171974523
